,firm_id,nace,k,kin,kout,firm_id_consecutive,nace4,nace_consecutive
27523,27523,25,1,1,0,27523,2573,23
27524,27524,56,0,0,0,27524,5610,49
27525,27525,77,4,2,2,27525,7711,67
27526,27526,99,0,0,0,27526,9999,84
27527,27527,81,2,0,2,27527,8121,71
27528,27528,99,1,1,0,27528,9999,84
27529,27529,30,30,28,2,27529,3020,28
27530,27530,46,1,0,1,27530,4614,41
27531,27531,45,2,1,1,27531,4531,40
27532,27532,99,0,0,0,27532,9999,84
27533,27533,68,6,1,5,27533,6820,59
27534,27534,43,0,0,0,27534,4391,39
27535,27535,52,12,5,7,27535,5229,46
27536,27536,82,2,2,0,27536,8220,72
27537,27537,62,5,3,2,27537,6202,54
27538,27538,46,1,0,1,27538,4674,41
27539,27539,99,1,0,1,27539,9999,84
27540,27540,45,0,0,0,27540,4531,40
27541,27541,99,0,0,0,27541,9999,84
27542,27542,71,1,0,1,27542,7112,62
27543,27543,27,0,0,0,27543,2790,25
27544,27544,45,2,2,0,27544,4511,40
27545,27545,61,16,5,11,27545,6110,53
27546,27546,46,0,0,0,27546,4638,41
27547,27547,46,1,0,1,27547,4613,41
27548,27548,25,1,0,1,27548,2561,23
27549,27549,46,0,0,0,27549,4669,41
27550,27550,73,0,0,0,27550,7311,64
27551,27551,46,1,1,0,27551,4636,41
27552,27552,46,0,0,0,27552,4634,41
27553,27553,46,5,2,3,27553,4649,41
27554,27554,46,0,0,0,27554,4669,41
27555,27555,33,9,8,1,27555,3317,31
27556,27556,59,0,0,0,27556,5911,51
27557,27557,99,1,0,1,27557,9999,84
27558,27558,22,12,7,5,27558,2229,20
27559,27559,46,1,0,1,27559,4690,41
27560,27560,99,0,0,0,27560,9999,84
27561,27561,22,0,0,0,27561,2223,20
27562,27562,82,0,0,0,27562,8299,72
27563,27563,46,0,0,0,27563,4649,41
27564,27564,43,1,0,1,27564,4312,39
27565,27565,99,0,0,0,27565,9999,84
27566,27566,27,1,0,1,27566,2790,25
27567,27567,62,1,1,0,27567,6201,54
27568,27568,71,1,0,1,27568,7112,62
27569,27569,93,2,1,1,27569,9319,80
27570,27570,80,10,2,8,27570,8010,70
27571,27571,99,0,0,0,27571,9999,84
27572,27572,74,0,0,0,27572,7490,65
27573,27573,45,2,1,1,27573,4511,40
27574,27574,27,4,1,3,27574,2732,25
27575,27575,42,1,0,1,27575,4222,38
27576,27576,46,0,0,0,27576,4616,41
27577,27577,71,0,0,0,27577,7120,62
27578,27578,22,1,1,0,27578,2222,20
27579,27579,35,1,0,1,27579,3511,32
27580,27580,43,0,0,0,27580,4322,39
27581,27581,99,2,1,1,27581,9999,84
27582,27582,47,1,1,0,27582,4711,42
27583,27583,43,1,0,1,27583,4334,39
27584,27584,63,1,1,0,27584,6312,55
27585,27585,70,7,1,6,27585,7022,61
27586,27586,69,1,0,1,27586,6920,60
27587,27587,33,1,0,1,27587,3320,31
27588,27588,25,5,3,2,27588,2562,23
27589,27589,71,1,0,1,27589,7112,62
27590,27590,59,1,0,1,27590,5911,51
27591,27591,1,1,0,1,27591,147,0
27592,27592,1,1,1,0,27592,146,0
27593,27593,16,0,0,0,27593,1610,14
27594,27594,53,0,0,0,27594,5320,47
27595,27595,45,0,0,0,27595,4531,40
27596,27596,18,0,0,0,27596,1813,16
27597,27597,22,0,0,0,27597,2222,20
27598,27598,49,1,0,1,27598,4941,43
27599,27599,46,2,0,2,27599,4690,41
27600,27600,45,0,0,0,27600,4520,40
27601,27601,1,1,0,1,27601,150,0
27602,27602,38,2,0,2,27602,3821,35
27603,27603,45,1,0,1,27603,4532,40
27604,27604,93,1,0,1,27604,9319,80
27605,27605,27,3,2,1,27605,2751,25
27606,27606,23,1,1,0,27606,2312,21
27607,27607,22,1,0,1,27607,2229,20
27608,27608,47,0,0,0,27608,4771,42
27609,27609,77,0,0,0,27609,7732,67
27610,27610,28,2,1,1,27610,2829,26
27611,27611,41,0,0,0,27611,4110,37
27612,27612,46,6,6,0,27612,4639,41
27613,27613,47,1,1,0,27613,4730,42
27614,27614,99,1,0,1,27614,9999,84
27615,27615,46,0,0,0,27615,4673,41
27616,27616,46,0,0,0,27616,4673,41
27617,27617,49,0,0,0,27617,4941,43
27618,27618,46,3,2,1,27618,4638,41
27619,27619,42,0,0,0,27619,4211,38
27620,27620,49,0,0,0,27620,4941,43
27621,27621,1,1,0,1,27621,161,0
27622,27622,69,1,0,1,27622,6920,60
27623,27623,46,1,0,1,27623,4669,41
27624,27624,1,0,0,0,27624,161,0
27625,27625,49,0,0,0,27625,4939,43
27626,27626,99,0,0,0,27626,9999,84
27627,27627,47,0,0,0,27627,4752,42
27628,27628,99,0,0,0,27628,9999,84
27629,27629,68,0,0,0,27629,6810,59
27630,27630,22,1,1,0,27630,2223,20
27631,27631,1,0,0,0,27631,147,0
27632,27632,46,1,0,1,27632,4661,41
27633,27633,33,0,0,0,27633,3320,31
27634,27634,10,3,0,3,27634,1091,8
27635,27635,71,0,0,0,27635,7112,62
27636,27636,10,0,0,0,27636,1071,8
27637,27637,10,1,0,1,27637,1011,8
27638,27638,62,2,0,2,27638,6201,54
27639,27639,43,0,0,0,27639,4322,39
27640,27640,99,0,0,0,27640,9999,84
27641,27641,46,2,0,2,27641,4690,41
27642,27642,82,4,2,2,27642,8299,72
27643,27643,99,1,0,1,27643,9999,84
27644,27644,31,0,0,0,27644,3109,29
27645,27645,99,1,0,1,27645,9999,84
27646,27646,71,1,0,1,27646,7112,62
27647,27647,26,1,1,0,27647,2611,24
27648,27648,73,0,0,0,27648,7311,64
27649,27649,55,1,1,0,27649,5510,48
27650,27650,41,1,0,1,27650,4120,37
27651,27651,46,15,10,5,27651,4617,41
27652,27652,46,3,3,0,27652,4621,41
27653,27653,25,1,0,1,27653,2573,23
27654,27654,46,0,0,0,27654,4669,41
27655,27655,77,0,0,0,27655,7711,67
27656,27656,73,1,0,1,27656,7320,64
27657,27657,49,1,0,1,27657,4939,43
27658,27658,43,0,0,0,27658,4322,39
27659,27659,71,0,0,0,27659,7112,62
27660,27660,68,1,0,1,27660,6820,59
27661,27661,28,0,0,0,27661,2822,26
27662,27662,46,2,1,1,27662,4636,41
27663,27663,42,0,0,0,27663,4212,38
27664,27664,46,0,0,0,27664,4673,41
27665,27665,71,5,1,4,27665,7112,62
27666,27666,25,1,0,1,27666,2511,23
27667,27667,52,0,0,0,27667,5221,46
27668,27668,62,0,0,0,27668,6201,54
27669,27669,90,1,0,1,27669,9001,77
27670,27670,68,1,1,0,27670,6832,59
27671,27671,2,0,0,0,27671,210,1
27672,27672,46,1,1,0,27672,4663,41
27673,27673,74,0,0,0,27673,7490,65
27674,27674,68,1,0,1,27674,6810,59
27675,27675,71,2,0,2,27675,7112,62
27676,27676,47,1,1,0,27676,4711,42
27677,27677,56,1,0,1,27677,5610,49
27678,27678,68,1,0,1,27678,6820,59
27679,27679,41,0,0,0,27679,4120,37
27680,27680,43,0,0,0,27680,4399,39
27681,27681,71,1,0,1,27681,7112,62
27682,27682,77,1,0,1,27682,7739,67
27683,27683,46,4,2,2,27683,4621,41
27684,27684,59,1,0,1,27684,5911,51
27685,27685,45,1,0,1,27685,4531,40
27686,27686,68,1,0,1,27686,6820,59
27687,27687,46,4,1,3,27687,4638,41
27688,27688,39,6,2,4,27688,3900,36
27689,27689,61,1,0,1,27689,6110,53
27690,27690,53,9,7,2,27690,5320,47
27691,27691,68,8,4,4,27691,6820,59
27692,27692,38,1,0,1,27692,3821,35
27693,27693,68,3,1,2,27693,6831,59
27694,27694,10,0,0,0,27694,1011,8
27695,27695,1,0,0,0,27695,147,0
27696,27696,38,3,2,1,27696,3832,35
27697,27697,80,3,3,0,27697,8010,70
27698,27698,71,0,0,0,27698,7112,62
27699,27699,46,0,0,0,27699,4649,41
27700,27700,47,10,10,0,27700,4759,42
27701,27701,99,1,1,0,27701,9999,84
27702,27702,49,0,0,0,27702,4941,43
27703,27703,46,1,0,1,27703,4621,41
27704,27704,62,0,0,0,27704,6201,54
27705,27705,99,0,0,0,27705,9999,84
27706,27706,1,0,0,0,27706,161,0
27707,27707,68,1,1,0,27707,6820,59
27708,27708,52,3,1,2,27708,5229,46
27709,27709,47,0,0,0,27709,4752,42
27710,27710,28,0,0,0,27710,2822,26
27711,27711,41,0,0,0,27711,4120,37
27712,27712,46,1,0,1,27712,4615,41
27713,27713,43,1,0,1,27713,4399,39
27714,27714,22,0,0,0,27714,2223,20
27715,27715,47,0,0,0,27715,4789,42
27716,27716,45,0,0,0,27716,4532,40
27717,27717,46,0,0,0,27717,4638,41
27718,27718,10,4,4,0,27718,1089,8
27719,27719,68,1,0,1,27719,6820,59
27720,27720,62,1,1,0,27720,6209,54
27721,27721,46,4,0,4,27721,4611,41
27722,27722,68,0,0,0,27722,6820,59
27723,27723,68,1,0,1,27723,6832,59
27724,27724,68,1,0,1,27724,6810,59
27725,27725,46,0,0,0,27725,4614,41
27726,27726,45,0,0,0,27726,4511,40
27727,27727,46,0,0,0,27727,4631,41
27728,27728,62,1,0,1,27728,6209,54
27729,27729,1,4,3,1,27729,147,0
27730,27730,46,0,0,0,27730,4690,41
27731,27731,47,1,1,0,27731,4730,42
27732,27732,99,0,0,0,27732,9999,84
27733,27733,22,0,0,0,27733,2222,20
27734,27734,28,0,0,0,27734,2829,26
27735,27735,47,2,2,0,27735,4730,42
27736,27736,43,1,0,1,27736,4329,39
27737,27737,10,2,1,1,27737,1089,8
27738,27738,47,8,5,3,27738,4741,42
27739,27739,68,1,0,1,27739,6820,59
27740,27740,68,0,0,0,27740,6831,59
27741,27741,45,1,1,0,27741,4532,40
27742,27742,47,0,0,0,27742,4754,42
27743,27743,43,2,0,2,27743,4391,39
27744,27744,46,4,0,4,27744,4619,41
27745,27745,99,1,0,1,27745,9999,84
27746,27746,47,1,1,0,27746,4730,42
27747,27747,24,1,0,1,27747,2453,22
27748,27748,82,0,0,0,27748,8220,72
27749,27749,10,2,1,1,27749,1071,8
27750,27750,1,0,0,0,27750,146,0
27751,27751,46,2,2,0,27751,4690,41
27752,27752,46,0,0,0,27752,4646,41
27753,27753,68,0,0,0,27753,6810,59
27754,27754,77,0,0,0,27754,7732,67
27755,27755,43,1,0,1,27755,4399,39
27756,27756,49,1,0,1,27756,4941,43
27757,27757,49,1,1,0,27757,4941,43
27758,27758,49,1,0,1,27758,4941,43
27759,27759,49,0,0,0,27759,4941,43
27760,27760,70,1,0,1,27760,7022,61
27761,27761,52,3,2,1,27761,5224,46
27762,27762,46,8,3,5,27762,4613,41
27763,27763,46,0,0,0,27763,4690,41
27764,27764,46,0,0,0,27764,4638,41
27765,27765,41,1,0,1,27765,4110,37
27766,27766,41,0,0,0,27766,4110,37
27767,27767,68,0,0,0,27767,6820,59
27768,27768,68,4,1,3,27768,6810,59
27769,27769,16,0,0,0,27769,1622,14
27770,27770,47,11,9,2,27770,4741,42
27771,27771,68,0,0,0,27771,6820,59
27772,27772,78,1,0,1,27772,7820,68
27773,27773,46,5,3,2,27773,4690,41
27774,27774,68,0,0,0,27774,6810,59
27775,27775,62,0,0,0,27775,6209,54
27776,27776,41,1,0,1,27776,4120,37
27777,27777,68,1,0,1,27777,6810,59
27778,27778,94,0,0,0,27778,9412,81
27779,27779,45,0,0,0,27779,4511,40
27780,27780,99,1,0,1,27780,9999,84
27781,27781,35,27,15,12,27781,3522,32
27782,27782,68,1,0,1,27782,6832,59
27783,27783,23,2,2,0,27783,2391,21
27784,27784,47,2,2,0,27784,4799,42
27785,27785,25,1,0,1,27785,2530,23
27786,27786,1,3,0,3,27786,147,0
27787,27787,47,0,0,0,27787,4772,42
27788,27788,28,0,0,0,27788,2894,26
27789,27789,46,1,1,0,27789,4674,41
27790,27790,41,1,0,1,27790,4120,37
27791,27791,35,0,0,0,27791,3530,32
27792,27792,99,1,0,1,27792,9999,84
27793,27793,80,1,1,0,27793,8010,70
27794,27794,47,0,0,0,27794,4741,42
27795,27795,71,1,1,0,27795,7112,62
27796,27796,70,0,0,0,27796,7022,61
27797,27797,99,1,0,1,27797,9999,84
27798,27798,80,1,1,0,27798,8010,70
27799,27799,49,1,0,1,27799,4941,43
27800,27800,52,3,2,1,27800,5210,46
27801,27801,70,0,0,0,27801,7022,61
27802,27802,46,1,0,1,27802,4690,41
27803,27803,46,2,0,2,27803,4675,41
27804,27804,43,0,0,0,27804,4322,39
27805,27805,73,0,0,0,27805,7311,64
27806,27806,99,0,0,0,27806,9999,84
27807,27807,46,0,0,0,27807,4643,41
27808,27808,93,0,0,0,27808,9313,80
27809,27809,43,0,0,0,27809,4321,39
27810,27810,28,0,0,0,27810,2825,26
27811,27811,68,3,1,2,27811,6810,59
27812,27812,43,0,0,0,27812,4399,39
27813,27813,37,1,0,1,27813,3700,34
27814,27814,22,14,6,8,27814,2222,20
27815,27815,28,0,0,0,27815,2821,26
27816,27816,99,0,0,0,27816,9999,84
27817,27817,68,0,0,0,27817,6820,59
27818,27818,62,1,1,0,27818,6201,54
27819,27819,77,0,0,0,27819,7739,67
27820,27820,27,1,0,1,27820,2712,25
27821,27821,47,0,0,0,27821,4776,42
27822,27822,1,1,0,1,27822,147,0
27823,27823,45,0,0,0,27823,4511,40
27824,27824,35,10,4,6,27824,3523,32
27825,27825,29,0,0,0,27825,2932,27
27826,27826,45,0,0,0,27826,4519,40
27827,27827,68,0,0,0,27827,6810,59
27828,27828,27,0,0,0,27828,2790,25
27829,27829,73,2,0,2,27829,7320,64
27830,27830,46,2,0,2,27830,4631,41
27831,27831,42,0,0,0,27831,4211,38
27832,27832,46,1,0,1,27832,4621,41
27833,27833,73,0,0,0,27833,7312,64
27834,27834,68,1,0,1,27834,6820,59
27835,27835,43,1,0,1,27835,4329,39
27836,27836,45,1,0,1,27836,4519,40
27837,27837,45,3,1,2,27837,4519,40
27838,27838,47,2,2,0,27838,4773,42
27839,27839,68,0,0,0,27839,6810,59
27840,27840,23,0,0,0,27840,2370,21
27841,27841,81,1,0,1,27841,8121,71
27842,27842,45,0,0,0,27842,4511,40
27843,27843,62,0,0,0,27843,6209,54
27844,27844,99,0,0,0,27844,9999,84
27845,27845,70,1,0,1,27845,7022,61
27846,27846,56,1,1,0,27846,5629,49
27847,27847,99,0,0,0,27847,9999,84
27848,27848,99,1,0,1,27848,9999,84
27849,27849,99,3,2,1,27849,9999,84
27850,27850,99,4,3,1,27850,9999,84
27851,27851,99,0,0,0,27851,9999,84
27852,27852,99,0,0,0,27852,9999,84
27853,27853,99,1,0,1,27853,9999,84
27854,27854,99,1,1,0,27854,9999,84
27855,27855,99,3,1,2,27855,9999,84
27856,27856,38,2,0,2,27856,3832,35
27857,27857,69,1,0,1,27857,6910,60
27858,27858,69,0,0,0,27858,6910,60
27859,27859,69,1,0,1,27859,6910,60
27860,27860,41,1,1,0,27860,4110,37
27861,27861,90,0,0,0,27861,9001,77
27862,27862,62,1,1,0,27862,6202,54
27863,27863,68,0,0,0,27863,6831,59
27864,27864,99,1,0,1,27864,9999,84
27865,27865,2,0,0,0,27865,240,1
27866,27866,45,0,0,0,27866,4519,40
27867,27867,78,1,0,1,27867,7830,68
27868,27868,46,1,1,0,27868,4639,41
27869,27869,43,0,0,0,27869,4321,39
27870,27870,49,1,0,1,27870,4941,43
27871,27871,45,1,1,0,27871,4511,40
27872,27872,47,1,0,1,27872,4752,42
27873,27873,25,3,3,0,27873,2573,23
27874,27874,43,0,0,0,27874,4334,39
27875,27875,88,0,0,0,27875,8810,76
27876,27876,74,0,0,0,27876,7420,65
27877,27877,47,0,0,0,27877,4752,42
27878,27878,41,3,2,1,27878,4120,37
27879,27879,80,1,0,1,27879,8030,70
27880,27880,90,1,0,1,27880,9001,77
27881,27881,99,0,0,0,27881,9999,84
27882,27882,81,0,0,0,27882,8121,71
27883,27883,25,2,0,2,27883,2573,23
27884,27884,96,1,1,0,27884,9609,83
27885,27885,82,0,0,0,27885,8299,72
27886,27886,88,1,0,1,27886,8899,76
27887,27887,68,0,0,0,27887,6810,59
27888,27888,1,1,0,1,27888,147,0
27889,27889,17,1,0,1,27889,1721,15
27890,27890,23,0,0,0,27890,2370,21
27891,27891,99,0,0,0,27891,9999,84
27892,27892,43,0,0,0,27892,4322,39
27893,27893,2,0,0,0,27893,240,1
27894,27894,99,1,0,1,27894,9999,84
27895,27895,53,0,0,0,27895,5320,47
27896,27896,41,0,0,0,27896,4120,37
27897,27897,43,0,0,0,27897,4399,39
27898,27898,49,7,1,6,27898,4941,43
27899,27899,49,1,1,0,27899,4941,43
27900,27900,9,0,0,0,27900,910,7
27901,27901,68,1,0,1,27901,6820,59
27902,27902,73,0,0,0,27902,7311,64
27903,27903,49,2,1,1,27903,4941,43
27904,27904,33,1,0,1,27904,3312,31
27905,27905,99,1,0,1,27905,9999,84
27906,27906,10,6,1,5,27906,1042,8
27907,27907,70,1,0,1,27907,7022,61
27908,27908,8,0,0,0,27908,812,6
27909,27909,73,1,1,0,27909,7312,64
27910,27910,43,0,0,0,27910,4311,39
27911,27911,17,1,0,1,27911,1721,15
27912,27912,99,1,0,1,27912,9999,84
27913,27913,68,0,0,0,27913,6810,59
27914,27914,85,2,1,1,27914,8559,74
27915,27915,74,0,0,0,27915,7410,65
27916,27916,1,1,0,1,27916,161,0
27917,27917,43,1,0,1,27917,4321,39
27918,27918,45,1,0,1,27918,4531,40
27919,27919,80,2,1,1,27919,8010,70
27920,27920,43,1,0,1,27920,4321,39
27921,27921,46,2,0,2,27921,4619,41
27922,27922,49,0,0,0,27922,4941,43
27923,27923,99,0,0,0,27923,9999,84
27924,27924,41,0,0,0,27924,4120,37
27925,27925,68,0,0,0,27925,6810,59
27926,27926,71,0,0,0,27926,7112,62
27927,27927,46,1,0,1,27927,4669,41
27928,27928,1,0,0,0,27928,161,0
27929,27929,41,0,0,0,27929,4120,37
27930,27930,45,0,0,0,27930,4531,40
27931,27931,68,1,0,1,27931,6810,59
27932,27932,71,0,0,0,27932,7112,62
27933,27933,1,0,0,0,27933,142,0
27934,27934,27,0,0,0,27934,2732,25
27935,27935,71,0,0,0,27935,7112,62
27936,27936,80,1,1,0,27936,8010,70
27937,27937,28,3,1,2,27937,2825,26
27938,27938,35,6,5,1,27938,3530,32
27939,27939,99,1,0,1,27939,9999,84
27940,27940,95,0,0,0,27940,9511,82
27941,27941,99,1,0,1,27941,9999,84
27942,27942,62,0,0,0,27942,6202,54
27943,27943,25,0,0,0,27943,2511,23
27944,27944,1,1,1,0,27944,147,0
27945,27945,46,0,0,0,27945,4662,41
27946,27946,43,0,0,0,27946,4334,39
27947,27947,68,0,0,0,27947,6810,59
27948,27948,46,2,1,1,27948,4638,41
27949,27949,46,2,2,0,27949,4690,41
27950,27950,25,4,4,0,27950,2592,23
27951,27951,45,1,0,1,27951,4511,40
27952,27952,46,0,0,0,27952,4669,41
27953,27953,41,1,0,1,27953,4120,37
27954,27954,43,0,0,0,27954,4399,39
27955,27955,46,0,0,0,27955,4677,41
27956,27956,47,2,0,2,27956,4778,42
27957,27957,81,1,0,1,27957,8110,71
27958,27958,28,0,0,0,27958,2899,26
27959,27959,46,2,2,0,27959,4634,41
27960,27960,46,1,1,0,27960,4645,41
27961,27961,2,1,0,1,27961,210,1
27962,27962,99,0,0,0,27962,9999,84
27963,27963,47,0,0,0,27963,4752,42
27964,27964,73,1,0,1,27964,7311,64
27965,27965,1,1,0,1,27965,162,0
27966,27966,99,3,1,2,27966,9999,84
27967,27967,47,1,1,0,27967,4730,42
27968,27968,82,1,1,0,27968,8291,72
27969,27969,93,0,0,0,27969,9319,80
27970,27970,68,3,2,1,27970,6820,59
27971,27971,46,1,1,0,27971,4631,41
27972,27972,16,1,0,1,27972,1623,14
27973,27973,68,0,0,0,27973,6810,59
27974,27974,47,0,0,0,27974,4774,42
27975,27975,46,1,1,0,27975,4634,41
27976,27976,46,5,3,2,27976,4619,41
27977,27977,46,0,0,0,27977,4617,41
27978,27978,99,0,0,0,27978,9999,84
27979,27979,81,2,1,1,27979,8121,71
27980,27980,81,1,0,1,27980,8121,71
27981,27981,99,1,0,1,27981,9999,84
27982,27982,41,0,0,0,27982,4120,37
27983,27983,25,1,0,1,27983,2562,23
27984,27984,49,0,0,0,27984,4941,43
27985,27985,99,0,0,0,27985,9999,84
27986,27986,46,1,0,1,27986,4675,41
27987,27987,81,1,1,0,27987,8110,71
27988,27988,99,0,0,0,27988,9999,84
27989,27989,43,1,0,1,27989,4329,39
27990,27990,46,1,1,0,27990,4642,41
27991,27991,63,1,0,1,27991,6311,55
27992,27992,78,1,0,1,27992,7810,68
27993,27993,99,0,0,0,27993,9999,84
27994,27994,41,1,0,1,27994,4120,37
27995,27995,46,0,0,0,27995,4669,41
27996,27996,68,0,0,0,27996,6810,59
27997,27997,43,0,0,0,27997,4333,39
27998,27998,99,0,0,0,27998,9999,84
27999,27999,47,1,1,0,27999,4776,42
28000,28000,41,1,0,1,28000,4120,37
28001,28001,42,0,0,0,28001,4211,38
28002,28002,59,1,0,1,28002,5911,51
28003,28003,59,3,3,0,28003,5911,51
28004,28004,71,0,0,0,28004,7112,62
28005,28005,47,0,0,0,28005,4711,42
28006,28006,99,1,0,1,28006,9999,84
28007,28007,99,2,0,2,28007,9999,84
28008,28008,99,2,1,1,28008,9999,84
28009,28009,99,0,0,0,28009,9999,84
28010,28010,99,2,1,1,28010,9999,84
28011,28011,99,2,1,1,28011,9999,84
28012,28012,99,0,0,0,28012,9999,84
28013,28013,41,0,0,0,28013,4120,37
28014,28014,99,0,0,0,28014,9999,84
28015,28015,80,0,0,0,28015,8010,70
28016,28016,99,0,0,0,28016,9999,84
28017,28017,43,0,0,0,28017,4339,39
28018,28018,73,0,0,0,28018,7312,64
28019,28019,99,0,0,0,28019,9999,84
28020,28020,99,3,1,2,28020,9999,84
28021,28021,99,0,0,0,28021,9999,84
28022,28022,41,1,0,1,28022,4110,37
28023,28023,41,0,0,0,28023,4120,37
28024,28024,23,0,0,0,28024,2370,21
28025,28025,81,0,0,0,28025,8110,71
28026,28026,43,0,0,0,28026,4399,39
28027,28027,17,0,0,0,28027,1721,15
28028,28028,23,0,0,0,28028,2361,21
28029,28029,58,1,0,1,28029,5819,50
28030,28030,38,19,11,8,28030,3811,35
28031,28031,1,0,0,0,28031,113,0
28032,28032,42,1,0,1,28032,4211,38
28033,28033,47,1,0,1,28033,4778,42
28034,28034,38,1,1,0,28034,3811,35
28035,28035,8,0,0,0,28035,812,6
28036,28036,99,1,0,1,28036,9999,84
28037,28037,68,1,0,1,28037,6810,59
28038,28038,68,1,0,1,28038,6820,59
28039,28039,82,2,1,1,28039,8299,72
28040,28040,99,1,0,1,28040,9999,84
28041,28041,43,0,0,0,28041,4322,39
28042,28042,47,1,1,0,28042,4771,42
28043,28043,49,0,0,0,28043,4939,43
28044,28044,38,1,0,1,28044,3811,35
28045,28045,47,0,0,0,28045,4764,42
28046,28046,41,2,1,1,28046,4120,37
28047,28047,62,0,0,0,28047,6209,54
28048,28048,33,0,0,0,28048,3312,31
28049,28049,70,0,0,0,28049,7022,61
28050,28050,61,1,0,1,28050,6110,53
28051,28051,47,0,0,0,28051,4791,42
28052,28052,70,0,0,0,28052,7021,61
28053,28053,1,0,0,0,28053,161,0
28054,28054,80,8,4,4,28054,8010,70
28055,28055,33,0,0,0,28055,3312,31
28056,28056,72,1,0,1,28056,7219,63
28057,28057,68,0,0,0,28057,6820,59
28058,28058,1,1,1,0,28058,113,0
28059,28059,99,1,0,1,28059,9999,84
28060,28060,43,1,0,1,28060,4322,39
28061,28061,49,2,0,2,28061,4941,43
28062,28062,1,4,0,4,28062,162,0
28063,28063,46,3,3,0,28063,4690,41
28064,28064,99,1,0,1,28064,9999,84
28065,28065,73,10,7,3,28065,7312,64
28066,28066,68,6,2,4,28066,6820,59
28067,28067,42,2,1,1,28067,4222,38
28068,28068,47,0,0,0,28068,4759,42
28069,28069,74,2,1,1,28069,7490,65
28070,28070,99,1,0,1,28070,9999,84
28071,28071,99,1,0,1,28071,9999,84
28072,28072,99,0,0,0,28072,9999,84
28073,28073,29,11,10,1,28073,2932,27
28074,28074,1,0,0,0,28074,111,0
28075,28075,56,5,2,3,28075,5629,49
28076,28076,41,0,0,0,28076,4120,37
28077,28077,47,0,0,0,28077,4771,42
28078,28078,49,16,11,5,28078,4939,43
28079,28079,50,0,0,0,28079,5040,44
28080,28080,25,1,1,0,28080,2511,23
28081,28081,99,0,0,0,28081,9999,84
28082,28082,25,2,1,1,28082,2511,23
28083,28083,52,0,0,0,28083,5229,46
28084,28084,46,0,0,0,28084,4674,41
28085,28085,42,0,0,0,28085,4211,38
28086,28086,99,0,0,0,28086,9999,84
28087,28087,99,0,0,0,28087,9999,84
28088,28088,41,1,0,1,28088,4110,37
28089,28089,45,0,0,0,28089,4531,40
28090,28090,73,0,0,0,28090,7312,64
28091,28091,71,0,0,0,28091,7112,62
28092,28092,62,3,1,2,28092,6201,54
28093,28093,46,12,0,12,28093,4690,41
28094,28094,49,2,1,1,28094,4941,43
28095,28095,46,1,0,1,28095,4669,41
28096,28096,68,1,0,1,28096,6820,59
28097,28097,46,1,0,1,28097,4633,41
28098,28098,77,0,0,0,28098,7739,67
28099,28099,10,19,17,2,28099,1089,8
28100,28100,71,2,1,1,28100,7112,62
28101,28101,82,1,0,1,28101,8230,72
28102,28102,70,0,0,0,28102,7022,61
28103,28103,10,0,0,0,28103,1032,8
28104,28104,46,2,0,2,28104,4631,41
28105,28105,99,5,0,5,28105,9999,84
28106,28106,99,0,0,0,28106,9999,84
28107,28107,46,0,0,0,28107,4690,41
28108,28108,73,1,0,1,28108,7311,64
28109,28109,47,3,3,0,28109,4729,42
28110,28110,23,0,0,0,28110,2399,21
28111,28111,68,0,0,0,28111,6810,59
28112,28112,99,1,0,1,28112,9999,84
28113,28113,69,31,25,6,28113,6920,60
28114,28114,77,0,0,0,28114,7711,67
28115,28115,43,0,0,0,28115,4312,39
28116,28116,41,0,0,0,28116,4120,37
28117,28117,71,0,0,0,28117,7112,62
28118,28118,81,0,0,0,28118,8129,71
28119,28119,1,1,0,1,28119,147,0
28120,28120,35,1,0,1,28120,3521,32
28121,28121,38,1,0,1,28121,3811,35
28122,28122,38,0,0,0,28122,3811,35
28123,28123,43,0,0,0,28123,4321,39
28124,28124,62,1,1,0,28124,6203,54
28125,28125,59,0,0,0,28125,5911,51
28126,28126,32,1,1,0,28126,3240,30
28127,28127,99,0,0,0,28127,9999,84
28128,28128,70,0,0,0,28128,7022,61
28129,28129,46,3,0,3,28129,4617,41
28130,28130,46,0,0,0,28130,4638,41
28131,28131,46,0,0,0,28131,4675,41
28132,28132,41,0,0,0,28132,4120,37
28133,28133,71,0,0,0,28133,7112,62
28134,28134,49,1,0,1,28134,4941,43
28135,28135,25,3,1,2,28135,2562,23
28136,28136,71,0,0,0,28136,7112,62
28137,28137,80,1,0,1,28137,8010,70
28138,28138,99,0,0,0,28138,9999,84
28139,28139,72,0,0,0,28139,7219,63
28140,28140,45,1,1,0,28140,4511,40
28141,28141,90,0,0,0,28141,9001,77
28142,28142,82,1,0,1,28142,8292,72
28143,28143,25,1,0,1,28143,2561,23
28144,28144,53,1,0,1,28144,5320,47
28145,28145,71,0,0,0,28145,7111,62
28146,28146,90,0,0,0,28146,9001,77
28147,28147,71,0,0,0,28147,7112,62
28148,28148,79,1,1,0,28148,7990,69
28149,28149,28,1,0,1,28149,2821,26
28150,28150,69,0,0,0,28150,6910,60
28151,28151,41,0,0,0,28151,4120,37
28152,28152,99,1,0,1,28152,9999,84
28153,28153,59,1,1,0,28153,5911,51
28154,28154,70,1,0,1,28154,7022,61
28155,28155,49,1,0,1,28155,4941,43
28156,28156,68,2,1,1,28156,6810,59
28157,28157,68,1,0,1,28157,6820,59
28158,28158,64,1,0,1,28158,6420,56
